cod_articulo|cod_uni_med|cod_marca|des_articulo|des_uni_med|num_precio|des_tipo|des_modelo|fla_estado|cod_articulo_aux|fla_reg_lote|cod_catalogo
05406|002|000|CAMISA MANGA CORTA (*)|UND|4.93500|A||A|131011270|N|03
05407|002|000|BLUSA MANGA CORTA (*)|UND|4.20000|A||A|131011280|N|03
05408|002|000|PANTALON DE VERANO (*)|UND|6.82500|A||A|131011290|N|03
05409|002|000|PIJAMA DE VERANO (*)|UND|4.83000|A||A|131011300|N|03
05410|002|000|CAMISA MANGA LARGA (*)|UND|5.98500|A||A|131011310|N|03
05411|002|000|BLUSA MANGA LARGA (*)|UND|4.72500|A||A|131011320|N|03
05412|002|000|CAFARENA DE ALGODON (*)|UND|4.20000|A||A|131011330|N|03
05413|002|000|POLO MANGA LARGA (*)|UND|3.57000|A||A|131011340|N|03
05414|002|000|CHOMPA (*)|UND|7.35000|A||A|131011350|N|03
05415|002|000|CASACA TELA POLAR (*)|UND|5.98500|A||A|131011360|N|03
05416|002|000|PANTALON EN JEAN (*)|UND|11.55000|A||A|131011370|N|03
05417|002|000|PANTALON EN DRILL (*)|UND|8.40000|A||A|131011380|N|03
05418|002|000|PANTALON DE FRANELA (*)|UND|5.25000|A||A|131011390|N|03
05419|002|000|BUZO POLAR (*)|UND|9.45000|A||A|131011400|N|03
05420|002|000|PIJAMA DE INVIERNO (*)|UND|8.40000|A||A|131011410|N|03
05421|002|000|TRUZA (*)|UND|.63000|A||A|131011420|N|03
05422|002|000|BIVIDI (*)|UND|2.10000|A||A|131011430|N|03
05423|002|000|ZAPATO ESCOLAR, PAR (*)|UND|21.00000|A||A|132010090|N|03
05424|002|000|ZAPATO DE CUERO, PAR (*)|UND|21.00000|A||A|132010100|N|03
05425|002|000|SANDALIAS, PAR (*)|UND|6.59400|A||A|132020100|N|03
05426|002|000|ZAPATILLA ESCOLAR (*)|UND|16.53800|A||A|132030090|N|03
05427|002|000|SALBUTAMOL 100UG/DOSIS AEROSOL|UND|4.20000|A||A|041011560|S|03
05428|002|000|BLOCK ARCO IRIS A-4 40H (10 COLOR)|UND|2.10000|A||A|031140020|N|03
05429|002|000|CARTILLA PAPEL COUCHE 150GR, 17 X 24CM, 24PAGINAS, FULL COLOR - MEDIO AMBIENTE|UND|1.41800|A||A|063033280|N|03
05430|002|000|NOTAS ADHESIVAS 3" X 3" X 100 HOJAS|UND|1.36500|A||A|063020130|N|03
05431|002|000|LAPICES DE COLOR TAMAÑO LARGO CAJA X 24 UNIDADES||3.15000|A||A|031030160|N|03
05432|002|000|LAPICES DE COLOR TAMAÑO LARGO JUMBO CAJA X 12 UNIDADES||4.72500|A||A|031030170|N|03
05433|002|000|LAPIZ CARBON X 3UND||1.68000|A||A|031030180|N|03
05434|002|000|LAPIZ DE GRAFITO||.42000|A||A|031030190|N|03
05435|002|000|LAPIZ DE GRAFITO JUMBO||.90300|A||A|031030200|N|03
05436|002|000|LAPIZ NEGRITO||.94500|A||A|031030210|N|03
05437|002|000|PINCEL Nº 6||.10500|A||A|031040230|N|03
05438|002|000|PINCELES PARA ACUARELA X 9UND||1.15500|A||A|031040240|N|03
05439|002|000|PLASTILINA CAJA X 12UND JUMBO||.94500|A||A|031040250|N|03
05440|002|000|TEMPERAS EN FRASCO C/DOSIFICADOR||1.68000|A||A|031040260|N|03
05441|002|000|TIZA ANTIALERGICA BLANCA CAJA X 100UND||8.45000|A||A|031050050|N|03
05442|002|000|TIZA ANTIALERGICA DE COLOR CAJA X 100UND||13.86000|A||A|031050060|N|03
05443|002|000|PALITOS DE HELADO X 50UND||.23100|A||A|031070620|N|03
05444|002|000|PUNZON EN MADERA, PUNTA DELGADA||.10500|A||A|031070630|N|03
05445|002|000|SERPENTINA DE COLORES||.16800|A||A|031070640|N|03
05446|002|000|TIJERAS CON BORDES DECORATIVOS||.73500|A||A|031090120|N|03
05447|002|000|PAPEL ARCO IRIS COLOR AMARILLO||.23100|A||A|031120580|N|03
05448|002|000|PAPEL ARCO IRIS COLOR AZUL||.23100|A||A|031120590|N|03
05449|002|000|PAPEL ARCO IRIS COLOR CELESTE||.23100|A||A|031120600|N|03
05450|002|000|PAPEL ARCO IRIS COLOR FUXIA||.23100|A||A|031120610|N|03
05451|002|000|PAPEL ARCO IRIS COLOR MARRON||.23100|A||A|031120620|N|03
05452|002|000|PAPEL ARCO IRIS COLOR ROJO||.23100|A||A|031120630|N|03
05453|002|000|PAPEL ARCO IRIS COLOR VERDE CLARO||.23100|A||A|031120640|N|03
05454|002|000|PAPEL ARCO IRIS COLOR VERDE OSCURO||.23100|A||A|031120650|N|03
05455|002|000|PAPEL CELOFAN CRISTAL||5.88000|A||A|031120660|N|03
05456|002|000|PAPEL DE REGALO DIVERSOS MOTIVOS||.16800|A||A|031120670|N|03
05457|002|000|PAPEL DE SEDA COLOR ANARANJADO||.08400|A||A|031120680|N|03
05458|002|000|PAPEL LUSTRE COLOR FUXIA||.06300|A||A|031120690|N|03
05459|002|000|PAPEL LUSTRE COLOR TURQUESA||.06300|A||A|031120700|N|03
05460|002|000|PAPEL LUSTRE COLOR VERDE OSCURO||.06600|A||A|031120710|N|03
05461|002|000|PAPEL PLATINO COLOR AZUL||1.13400|A||A|031120720|N|03
05462|002|000|PAPEL PLATINO COLOR DORADO||1.13400|A||A|031120730|N|03
05463|002|000|PAPEL PLATINO COLOR PLATEADO||1.13400|A||A|031120740|N|03
05464|002|000|PAPEL PLATINO COLOR ROJO||1.13400|A||A|031120750|N|03
05465|002|000|PAPEL PLATINO COLOR VERDE||1.13400|A||A|031120760|N|03
05466|002|000|SKETCH BOOK ANILLADO A4||2.83500|A||A|031120770|N|03
05467|002|000|CARTULINA CANSON 150GR AMARILLO||.36800|A||A|031130300|N|03
05468|002|000|CARTULINA CANSON 150GR ANARANJADO||.42000|A||A|031130310|N|03
05469|002|000|CARTULINA CANSON 150GR AZUL||.42000|A||A|031130320|N|03
05470|002|000|CARTULINA CANSON 150GR CELESTE||.42000|A||A|031130330|N|03
05471|002|000|CARTULINA CANSON 150GR COLORES FOSFORESCENTES||.42000|A||A|031130340|N|03
05472|002|000|CARTULINA CANSON 150GR FUXIA||.42000|A||A|031130350|N|03
05473|002|000|CARTULINA CANSON 150GR MARRON||.42000|A||A|031130360|N|03
05474|002|000|CARTULINA CANSON 150GR NEGRO||.42000|A||A|031130370|N|03
05475|002|000|CARTULINA CANSON 150GR ROJO||.42000|A||A|031130380|N|03
05476|002|000|CARTULINA CANSON 150GR TURQUEZA||.42000|A||A|031130390|N|03
05477|002|000|CARTULINA CANSON 150GR VERDE CLARO||.42000|A||A|031130400|N|03
05478|002|000|CARTULINA CANSON 150GR VERDE OSCURO||.42000|A||A|031130410|N|03
05479|002|000|CARTULINA PLASTIFICADA CON DIFERENTES MOTIVOS||.27300|A||A|031130420|N|03
05480|002|000|BLOCK DE HOJAS C/2 PERFORACIONES X 80 HOJAS||1.94300|A||A|031140270|N|03
05481|002|000|BLOCK PARA DIBUJO TAMAÑO OFICIO CARTULINA 180GR, 25 HOJAS||2.42000|A||A|031140280|N|03
05482|002|000|BLOCKS DE HOJAS RAYADAS CON PERFORACION A4 100 HOJAS||1.94300|A||A|031140290|N|03
05483|002|000|BLOCKS DE HOJAS TRIPLE RAYA CON PERDORACION A4 100 HOJAS||1.94300|A||A|031140300|N|03
05484|002|000|CUADERNO CUADRICULADO EMPASTADOS Y COSIDOS A4 X 100 HOJAS||1.31300|A||A|031140310|N|03
05485|002|000|CUADERNOS CUADRIMAX TAMAÑO A4 X 100 HOJAS CON LOGO SOLARIS|UND|.89300|A||A|031140320|N|03
05486|002|000|CUADERNOS DECROLY EMPASTADOS Y COSIDOS A4 X 100 HOJAS||1.23900|A||A|031140330|N|03
05487|002|000|CUADERNOS TRIPLE RAYA TAMAÑO A4 X 100 HOJAS||1.23900|A||A|031140340|N|03
05488|002|000|SOBRE BLANCO 11 X 22CM||.89300|A||A|031150300|N|03
05489|002|000|BALDE ACERO QUIRURGICO CON TAPA X 20 LT.||31.50000|A||A|033020410|N|03
05490|002|000|TRIBOND JUNIOR - JUEGO DE MESA||8.40000|A||A|034010340|N|03
05491|002|000|TRIVIAL PURSUIT - JUEGO DE MESA||8.71500|A||A|034010350|N|03
05492|002|000|25 PALABRAS - JUEGO DE MESA||7.35000|A||A|034010360|N|03
05493|002|000|ARTESANIA UTILITARIA (modulo)||135.45000|A||A|034010370|N|03
05494|002|000|INFLADOR DE GLOBOS (MANUAL) EN PLASTICO||1.89000|A||A|034010380|N|03
05495|002|000|JUEGO DE CARTAS TRIO - JUEGO DIDACTICO||3.46500|A||A|034010390|N|03
05496|002|000|JUEGO DE MEMORIA PAISAJES PERUANOS - JUEGO DE MESA||5.77500|A||A|034010400|N|03
05497|002|000|TABLERO VISOMOTOR MOD.PO ESPIRAL DE 5 ONDAS EN MADERA - JUEGO DIDACTICO||7.03500|A||A|034010410|N|03
05498|002|000|TABURETE DE 6 CUERPO||283.50000|A||A|034010420|N|03
05499|002|000|TITERE MUPETT ARTICULADO BOCA Y BRAZO NARRADOR DE CUENTOS||6.61500|A||A|034010430|N|03
05500|002|000|VESTIMENTA PARA TITERES - SERVIDORES DE COMUNIDAD (JUEGO)||3.67500|A||A|034010440|N|03
05501|002|000|VESTIMENTA PARA TITERES - TRAJE TIPICO (JUEGO)||4.72500|A||A|034010450|N|03
05502|002|000|BLOQUE DE ESPUMA ZEBRA DE 60CM X 60CM X 60CM FORRADO EN LINO PLASTIFICADO||84.00000|A||A|035011690|N|03
05503|002|000|JUEGOS DIDACTICOS||135.45000|A||A|035011700|N|03
05504|002|000|PELOTA DE PLASTICO DE 30 CMS. DE DIAMETRO SALTARINA.||18.90000|A||A|035011710|N|03
05505|002|000|TITERE TAMAÑO PEQUEÑO, CON CABEZA DE PLASTICO, CUERPO EN TELA TIPO MANGA , PIEZA||1.79000|A||A|035011720|N|03
05506|002|000|EL CHAPULIN COLORADO 1||6.30000|A||A|035021330|N|03
05507|002|000|GLOBO TERRAQUEO DE 25 CM DIAMETRO||16.28000|A||A|035021340|N|03
05508|002|000|VIDEO BICHOS DVD||7.87500|A||A|035021350|N|03
05509|002|000|VIDEO BOB CONSTRUCTOR AVENTURAS FAVORITAS SCOOPS||5.98500|A||A|035021360|N|03
05510|002|000|VIDEO CHICKEN LITTLE DVD||11.55000|A||A|035021370|N|03
05511|002|000|VIDEO DE DANZAS DEL PERU-TNP DURACION 30 MINUTOS||10.50000|A||A|035021380|N|03
05512|002|000|VIDEO DINOSAURIO DVD||7.87500|A||A|035021390|N|03
05513|002|000|VIDEO EL OSITO POLAR LARS Y EL PEQUEÑO TIGRE||7.87500|A||A|035021400|N|03
05514|002|000|VIDEO EL ZORRO Y EL SABUESO 2 DVD||7.87500|A||A|035021410|N|03
05515|002|000|VIDEO HAPPY FEET||9.45000|A||A|035021420|N|03
05516|002|000|VIDEO HISTORIAS DE NAVIDAD FABULAS DVD||8.92500|A||A|035021430|N|03
05517|002|000|VIDEO JUGANDO CON POHH||5.77500|A||A|035021440|N|03
05518|002|000|VIDEO M.E. VOL 1 COMIDA Y DIVERSION||5.77500|A||A|035021450|N|03
05519|002|000|VIDEO M.E. VOL 1 DESCUBRIENDO ANIMALES||5.77500|A||A|035021460|N|03
05520|002|000|VIDEO M.E. VOL 1 PALABRAS DE SALUDO||5.77500|A||A|035021470|N|03
05521|002|000|VIDEO M.E. VOL 4 BUENOS DIAS, BUENAS NOCHES||5.77500|A||A|035021480|N|03
05522|002|000|VIDEO M.E. VOL 5 LUGARES Y ESPACIOS||5.77500|A||A|035021490|N|03
05523|002|000|VIDEO M.E. VOL 6 DE LA CABEZA A LOS PIES||5.77500|A||A|035021500|N|03
05524|002|000|VIDEO M.E. VOL 7 AL AIRE LIBRE||5.77500|A||A|035021510|N|03
05525|002|000|VIDEO M.E. VOL 8 COLORES NUEVOS Y MUSICA||5.77500|A||A|035021520|N|03
05526|002|000|VIDEO PIRATAS DEL CARIBE LA MALDICION DEL PERLA NEGRA DVD||5.77500|A||A|035021530|N|03
05527|002|000|VIDEO POLICIA Y RATONES||7.87500|A||A|035021540|N|03
05528|002|000|VIDEO RATATOVILLE||7.87500|A||A|035021550|N|03
05529|002|000|VIDEO SALUDOS AMIGOS||8.92500|A||A|035021560|N|03
05530|002|000|VIDEO SERIE :"HECHO A MANO" -TNP X 30MINUTOS||10.50000|A||A|035021570|N|03
05531|002|000|VIDEO SHREK TERCERO||7.87500|A||A|035021580|N|03
05532|002|000|VIDEO TIERRA DE OSOS||6.30000|A||A|035021590|N|03
05533|002|000|VIDEO TOY STORY 1 DVD||7.87500|A||A|035021600|N|03
05534|002|000|VIDEO TOY STORY 2 EDIC. ESPECIAL DVD||7.87500|A||A|035021610|N|03
05535|002|000|VIDEO W.P. AMIGOS PARA SIEMPRE||5.77500|A||A|035021620|N|03
05536|002|000|SACAGRASA X 650ML||1.78500|A||A|036010610|N|03
05537|002|000|AMBROXOL + CLENBUTEROL 7,5MG/5MCG GOTAS ORALES|UND|8.40000|A||A|041011580|S|03
05538|002|000|AMBROXOL + CLENBUTEROL 7,5MG/5MCG JARABE|UND|12.60000|A||A|041011590|S|03
05539|002|000|DEXAMETASONA 2MG/5ML ELIXIR|UND|14.70000|A||A|041011600|S|03
05540|002|000|ALCOHOL 70% X 120ML|UND|.52500|A||A|041020710|S|03
05541|018|000|HISOPOS X 300UND||2.62500|A||A|041050780|N|03
05542|002|000|ASA DE SIEMBRA||5.25000|A||A|042011140|N|03
05543|002|000|OBJETIVO 100X LW SCIENTIFIC||105.00000|A||A|042011150|N|03
05544|002|000|COLORACION AZUL DE METILENO X 100ML||1.05000|A||A|042030660|N|03
05545|002|000|PIEDRA DE ALUMBRE COLOR BLANCO X 100 GRS||10.50000|A||A|042030670|N|03
05546|001|000|SULFATO FERROSO CRISTALES||7.35000|A||A|042030680|N|03
05547|002|000|ESPEJO DE 1.50M X 2.0M||192.15000|A||A|052010100|N|03
05548|002|000|GRADAS, PASAMANOS, PASOS Y CONTRAPASOS||210.00000|A||A|053010920|N|03
05549|002|000|PUERTA CONTRA PLACADA||105.00000|A||A|053020290|N|03
05550|002|000|PUERTA DE TABLERO DE MADERA 2.44M X 0.80M||300.30000|A||A|053020300|N|03
05551|002|000|ESTACAS DE VARILLA DE METAL DE 1½ " X 50CM||26.25000|A||A|054010340|N|03
05552|002|000|REFLECTOR X 500 W||7.35000|A||A|057020360|N|03
05553|001|000|ALAMBRE EXSATUB 71||5.95000|A||A|058040090|N|03
05554|001|000|CITODUR 1000 DE 1/8"||26.02000|A||A|058040100|N|03
05555|001|000|CITODUR 350 DE 1/8"||6.62000|A||A|058040110|N|03
05556|001|000|CITODUR 600 DE 1/8"||10.19000|A||A|058040120|N|03
05557|001|000|CITOFONTE DE 1/8"||115.87000|A||A|058040130|N|03
05558|001|000|EXSAFIL 199 ER308L||15.15000|A||A|058040140|N|03
05559|001|000|EXSANOX||40.86000|A||A|058040150|N|03
05560|001|000|FERROCITO 24 DE 1/8"||4.76000|A||A|058040160|N|03
05561|001|000|INOX 29/9 DE 1/8"||28.16000|A||A|058040170|N|03
05562|001|000|INOX AW DE 1/8"||24.24000|A||A|058040180|N|03
05563|001|000|INOX BW DE 1/8"||17.26000|A||A|058040190|N|03
05564|001|000|INOX CW DE 1/8"||26.26000|A||A|058040200|N|03
05565|001|000|INOX EXSA 106 DE 1/8"||19.36000|A||A|058040210|N|03
05566|001|000|OVERCORD S DE 1/8"||4.36000|A||A|058040220|N|03
05567|001|000|TOOLCORD DE 1/8"||19.24000|A||A|058040230|N|03
05568|002|000|16 CUENTOS LATINOAMERICANOS, VARIOS, PEISA||12.08000|A||A|062015480|N|03
05569|002|000|ALICE´S ADVENTURES IN WONDERLAND. BOOK + CD, LEWIS CARROLL, VICENS VIVES||14.39000|A||A|062015490|N|03
05570|002|000|ALIPIO Y LOS SONIDOS, INGRID DE ANDREA, ALFAGUARA||6.83600|A||A|062015500|N|03
05571|002|000|ALMAS EN PENA, RELATOS SOBRE CONDENADOS Y APARECIDOS DE NUESTRA TIERRAS, SAN MARCOS||5.25000|A||A|062015510|N|03
05572|002|000|ANACONDA Y OTROS CUENTOS DE LA SELVA, HORACIO QUIROGA, VICENS VIVES||11.03000|A||A|062015520|N|03
05573|002|000|ARIEL, JOSE ENRIQUE RODO, PANAMERICANA||6.72000|A||A|062015530|N|03
05574|002|000|AZUL, RUBEN DARIO, SAN MARCOS||5.25000|A||A|062015540|N|03
05575|002|000|BODAS DE SANGRE, FEDERICO GARCIA LORCA , PANAMERICANA||7.38700|A||A|062015550|N|03
05576|002|000|CAPERUCITA ROJA Y OTRAS HISTORIAS PERVERSAS, TRIUNFO ARCINIEGAS, PANAMERICANA||9.35000|A||A|062015560|N|03
05577|002|000|CARTAS A ANDRES, COMO FORMAR UN DEMOCRATA SIN CORROMPERLO, GUILLERMO CARVAJAL, PANAMERICANA||27.01100|A||A|062015570|N|03
05578|002|000|CARTAS A MARIA ELENA, JOSE LUIS MEJIA, ALFAGUARA||8.48900|A||A|062015580|N|03
05579|002|000|CATALINA Y EL HADA DE LOS ESPEJOS, ROSY MARTINEZ BURGOS, EVEREST||8.72000|A||A|062015590|N|03
05580|002|000|CRONICA DE UNA MUERTE ANUNCIADA NF, GABRIEL GARCIA MARQUEZ, NORMA||5.67000|A||A|062015600|N|03
05581|002|000|CUENTOS DE TERROR 2, JILL BENNET, TESSA KRAILING, GARRY KILLWORTH, SUSAN PRICE, NORMA||5.36000|A||A|062015610|N|03
05582|002|000|CUENTOS INDISCRETOS, SAKI (H. H. MUNRO) PANAMERICANA||11.24600|A||A|062015620|N|03
05583|002|000|CUENTOS MAGICOS DISNEY, CON ACTIVIDADES DIDACTICAS, 3 VOL - 3 CD´S, OCEANO||29.40000|A||A|062015630|N|03
05584|002|000|CULTO ZEN, EL PODER DE LA SIMPLICIDAD, EDIMAT||15.23000|A||A|062015640|N|03
05585|002|000|DEBORA ARANGO-EL ARTE, VENGANZA SUBLIME (COLECCION 100 PERSONAJES), ANGEL GALEANO H., PANAMERICANA||13.01000|A||A|062015650|N|03
05586|002|000|DEINONYCHUS (DINOCLUB), LAROUSSE||8.09000|A||A|062015660|N|03
05587|002|000|DIARIO EDUCAR, CONSTANTINO CARVALLO, AGUILAR||12.07500|A||A|062015670|N|03
05588|002|000|DON JUAN TENORIO, JOSE ZORRILLA, PANAMERICANA||9.48200|A||A|062015680|N|03
05589|002|000|EL AÑO DE LA SERPIENTE, LUCIA FERNANDEZ, NORMA||5.25000|A||A|062015690|N|03
05590|002|000|EL CABALLITO QUE QUERIA VOLAR, MARTA OSORIO, EVEREST||9.15100|A||A|062015700|N|03
05591|002|000|EL CAPITAN ALATRISTE, ARTURO PEREZ REVERTE, SANTILLANA||7.60700|A||A|062015710|N|03
05592|002|000|EL CIRCO AL REVES, AUTORES VARIOS, BRUÑO||2.00000|A||A|062015720|N|03
05593|002|000|EL EXTRAÑO CASO DEL DR. JEKYLL Y MR. HYDE, ROBERT LOUIS STEVENSON, PANAMERICANA||9.03000|A||A|062015730|N|03
05594|002|000|EL FAMOSO COHETE, OSCAR WILDE, EVEREST||9.48200|A||A|062015740|N|03
05595|002|000|EL IMPERIO DE LAS CINCO LUNAS, CELSO ROMAN, NORMA||6.09000|A||A|062015750|N|03
05596|002|000|EL MEDIO AMBIENTE, LAROUSSE||75.60000|A||A|062015760|N|03
05597|002|000|EL MEJOR ALCALDE, EL REY / FUENTE OVEJUNA , LOPE DE VEGA, PANAMERICANA||11.02500|A||A|062015770|N|03
05598|002|000|EL OLOR DE LA ESPERANZA, SILVIA DUBOVOY, EVEREST||9.15100|A||A|062015780|N|03
05599|002|000|EL PARAISO PERDIDO, JOHN MILTON, PANAMERICANA||13.97000|A||A|062015790|N|03
05600|002|000|EL PEZ EN EL AGUA, MARIO VARGAS LLOSA, PEISA||22.71200|A||A|062015800|N|03
05601|002|000|EL RETRATO DE DORIAN GRAY, OSCAR WILDE, PANAMERICANA||11.02500|A||A|062015810|N|03
05602|002|000|EL SECUESTRO DE LA BLIOTECARIA, MARGARET MAHY, ALFAGUARA||6.83600|A||A|062015820|N|03
05603|002|000|EL SUEÑO DE LA CAPERUCITA, AUTORES VARIOS, BRUÑO||2.00000|A||A|062015830|N|03
05604|002|000|ENGANCHADO, ANGELIKA MECHTEL, EVEREST||11.24600|A||A|062015850|N|03
05605|002|000|ERASE UNA VEZ UN RIO... (TEATRO DE SOMBRAS), JOSE CAÑAS TORREGROSA, EVEREST||8.82000|A||A|062015860|N|03
05606|002|000|ESPECIES AMENAZADAS, ¿EL PRINCIPIO DEL FIN?, LAROUSSE||7.71800|A||A|062015870|N|03
05607|002|000|FAUSTO, JOHANN WOLFGANG GOETHE, SANTILLANA||5.84300|A||A|062015880|N|03
05608|002|000|FUE AYER Y NO ME ACUERDO, JAIME BAYLI, PEISA||14.00200|A||A|062015890|N|03
05609|002|000|HAMLET, SHAKESPEARE WILLIAM, PANAMERICANA||9.15100|A||A|062015900|N|03
05610|002|000|HAZ TUS SUEÑOS REALIDAD, PANAMERICANA||5.62300|A||A|062015910|N|03
05611|002|000|ILIADA, HOMERO, PANAMERICANA||15.10400|A||A|062015920|N|03
05612|002|000|JASON Y LOS ARGONAUTAS, JAMES RIORDAN, VICENS VIVES||11.03000|A||A|062015930|N|03
05613|002|000|JONAS TIENE UN PROBLEMA MUY GORDO, JUAN CRUZ, EVEREST||7.67000|A||A|062015940|N|03
05614|002|000|KURT COBAIN-EL ROCK ESTABA MUERTO (COLECCIÓN 100 PERSONAJES), RICARDO ABDAHLLAH, PANAMERICANA||12.34800|A||A|062015950|N|03
05615|002|000|LA CARA DE LA INOCENCIA, JOSE CAÑAS TORREGROSA, EVEREST||11.24600|A||A|062015960|N|03
05616|002|000|LA CASA VERDE / HISTORIA SECRETA DE UNA NOVELA, MARIO VARGAS LLOSA, PEISA||14.18000|A||A|062015970|N|03
05617|002|000|LA CLONACION, RIESGOS Y ESPECTATIVAS, LAROUSSE||7.71800|A||A|062015980|N|03
05618|002|000|LA DANZA DE TIJERA Y EL VIOLIN DE LUCANAS, MANUEL ARCE, PUCP||13.12500|A||A|062015990|N|03
05619|002|000|LA DECISION, ROSMARIE THUMINGUER, EVEREST||11.24600|A||A|062016000|N|03
05620|002|000|LA DIVINA COMEDIA, DANTE ALIGHIERIE, EDITORIAL PANAMERICANA||8.04800|A||A|062016010|N|03
05621|002|000|LA ENEIDA, VIRGILIO, PANAMERICANA||9.09600|A||A|062016020|N|03
05622|002|000|LA FIESTA DEL CHIVO, MARIO VARGAS LLOSA, SANTILLANA||7.66500|A||A|062016030|N|03
05623|002|000|LA FRUTA PROHIBIDA, CARLOS RESTREPO LUIS, PANAMERICANA||14.00200|A||A|062016040|N|03
05624|002|000|LA FURIA DE AQUILES, GUSTAVO RODRIGUEZ, SANTILLANA||8.48900|A||A|062016050|N|03
05625|002|000|LA GLOBALIZACION, ¿UN FUTURO PARA TODOS?, LAROUSSE||7.71800|A||A|062016060|N|03
05626|002|000|LA HERENCIA DEL MORO, WASHINGTON IRVING, PANAMERICANA||6.93000|A||A|062016070|N|03
05627|002|000|LA MIRADA, CARLOS PUERTO, EVEREST||11.24600|A||A|062016080|N|03
05628|002|000|LA PRIMAVERA, AUTORES VARIOS, BRUÑO||2.00000|A||A|062016090|N|03
05629|002|000|LA PRINCESA QUE NO SABIA ESTORNUDAR, JOSE CAÑAS, EVEREST||8.04800|A||A|062016100|N|03
05630|002|000|LA PROTESTA DE LAS AVES, AUTORES VARIOS, BRUÑO||2.00000|A||A|062016110|N|03
05631|002|000|LA VALLA, RICARDO CHAVEZ CASTAÑEDA, EVEREST||11.24600|A||A|062016120|N|03
05632|002|000|LAS AVENTURAS DE DON SEBAS Y CAMPEONA, SILVIA MOLINA, EVEREST||9.03000|A||A|062016130|N|03
05633|002|000|LAS MARIPOSAS TRAVIESAS, AUTORES VARIOS, BRUÑO||2.00000|A||A|062016140|N|03
05634|002|000|LAS MIL Y UNA NOCHES, CUENTOS INFANTILES CON ACTIVIDADES PARA APRENDER, 1 VOL - 2 CD´S, OCEANO||17.85000|A||A|062016150|N|03
05635|002|000|LE COMIERON LA LENGUA LOS RATONES, SILVIA MOLINA, EVEREST||9.03000|A||A|062016160|N|03
05636|002|000|LEONARDO DA VINCI-CLARO Y OSCURO (COLECCION 100 PERSONAJES), LEONARDO VENEGAS, PANAMERICANA||13.01000|A||A|062016170|N|03
05637|002|000|LEYENDAS DE AMERICA, SILVIA DUBOVOY, EVEREST||23.00000|A||A|062016180|N|03
05638|002|000|LOS 6 AMIGOS VAN AL COLCA, BETARIZ CANNY DE BUSTAMANTE, ALFAGUARA||6.83600|A||A|062016190|N|03
05639|002|000|LOS DERECHOS Y DEBERES DE LOS ANIMALES, JOSEP FRANCESC / MERCE ARANEGA, EDEBE||19.29400|A||A|062016200|N|03
05640|002|000|LOS JEFES / LOS CACHORROS, MARIO VARGAS LLOSA, PEISA||6.83000|A||A|062016210|N|03
05641|002|000|LOS SALVADORES DEL PAIS, LISBETH ZWERGER, EVEREST||9.35000|A||A|062016220|N|03
05642|002|000|MARIA, JORGE ISAACS, PANAMERICANA||8.04800|A||A|062016230|N|03
05643|002|000|MAX SE DEDICA A LA POLITICA, BRIGITTE SMADJA, EVEREST||9.48200|A||A|062016240|N|03
05644|002|000|MI JUGUETE PREFERIDO, AUTORES VARIOS, BRUÑO||2.00000|A||A|062016250|N|03
05645|002|000|MIO CID RECUERDOS DE MI PADRE, MARIA ISABEL DE MOLINA, ALFAGUARA||7.71800|A||A|062016270|N|03
05646|002|000|ODISEA, HOMERO, PANAMERICANA||11.90700|A||A|062016280|N|03
05647|002|000|OLLANTAY, ANONIMO, SANTILLANA||6.40500|A||A|062016290|N|03
05648|002|000|PACK DE CUENTOS DE LA A / Z COLECCIÓN CIRCO DE LETRAS, AUTORES VARIOS, BRUÑO||37.80000|A||A|062016300|N|03
05649|002|000|PANTALEON Y LAS VISITADORAS, MARIO VARGAS LLOSA, PEISA||13.67100|A||A|062016310|N|03
05650|002|000|PODRIA SER QUE UNA VEZ.., HILDA PERERA, EVEREST||9.15100|A||A|062016320|N|03
05651|002|000|POEMA DEL MIO CID, ANONIMO, PANAMERICANA||6.72500|A||A|062016330|N|03
05652|002|000|POR UN FUTURO MEJOR, NATALIA CARRILLO PANAMERICANA||5.62300|A||A|062016340|N|03
05653|002|000|PUEBLOS PRIMEROS, CULTURAS ANCESTRALES, LAROUSSE||7.71800|A||A|062016350|N|03
05654|002|000|QUERIDO SEÑOR DIABLO, CHRISTINE NÖSTLINGER, EVEREST||9.35000|A||A|062016360|N|03
05655|002|000|ROBINSON CRUSOE, BOOK + CASSETTE, DANIEL DEFOE, VICENS VIVES||14.39000|A||A|062016370|N|03
05656|002|000|SIMBAD EL MARINO, ANONIMO, ADAPTACION DE AGUSTIN SANCHEZ AGUILAR, VICENS VIVES||11.03000|A||A|062016380|N|03
05657|002|000|SOBRE LAS ALAS DEL LIDERAZGO, RAYMOND PRADA, PANAMERICANA||11.24600|A||A|062016390|N|03
05658|002|000|STEGOSAURUS (DINOCLUB), LAROUSSE||8.09000|A||A|062016400|N|03
05659|002|000|THE ADVENTURES OF TOM SAWYER; BOOK + CD, MARK TWAIN, VICENS VIVES||13.76000|A||A|062016410|N|03
05660|002|000|TINTA ROJA, ALBERTO FUGUET, SANTILLANA||7.93800|A||A|062016420|N|03
05661|002|000|TITO Y EL DELFIN, AUTORES VARIOS, BRUÑO||2.00000|A||A|062016430|N|03
05662|002|000|TODOS COMETEMOS ERRORES, PANAMERICANA||5.62300|A||A|062016440|N|03
